CLAVE,LONGITUD,LATITUD,ORGANISMO_DE_CUENCA,SUBTIPO,GRUPO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,ENTEROC_NMP_100mL,OD_PORC,OD_PORC_SUP,OD_PORC_MED,OD_PORC_FON,TOX_D_48_UT,TOX_V_15_UT,TOX_D_48_SUP_UT,TOX_FIS_SUP_15_UT,CALIDAD_DBO,CALIDAD_DQO,CALIDAD_SST,CALIDAD_COLI_FEC,CALIDAD_E_COLI,CALIDAD_ENTEROC,CALIDAD_OD_PORC,CALIDAD_OD_PORC_SUP,CALIDAD_OD_PORC_MED,CALIDAD_OD_PORC_FON,CALIDAD_TOX_D_48,CALIDAD_TOX_V_15,CALIDAD TOX_D_48_SUP,CALIDAD_TOX_FIS_SUP_15,SEMAFORO
DLMIC1548,-102.19769,17.97331,1.0,24.0,0.0,1.0,1.0053219634088804,1.0,1.0089989223878688,1.0064446569139323,1.0,4.671600370027752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1549,-102.20828,18.00848,1.0,24.0,2.0,1.0,1.026169465462107,1.0,1.0025531867831146,1.0017140397160984,1.0,3.2312673450508784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,5,0,2,0,0,0,1,1,0,0,2
DLMIC1553,-102.19073,18.02432,1.0,14.0,1.0,1.0,1.0,1.0,1.0089989223878688,1.000026818485608,1.0,1.0,2.357577929057685,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,1,0,0,2,0,0,0,0,1,1,2
DLMIC1554,-102.18533,18.02992,1.0,24.0,2.0,1.0,1.0131476400999528,1.0,1.0089989223878688,1.0052569811227163,1.0,3.701665124884366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1555,-102.18127,18.04874,1.0,22.0,1.0,1.0276950804352178,1.0,1.0,1.0000223549373792,1.0,1.0,1.0,3.5539233249731272,1.0,6.124908155767819,1.0,1.0,1.0,1.0,3,1,1,1,1,0,0,1,0,1,0,0,1,1,1
DLMIC1556M1,-102.19029,18.05757,1.0,22.0,1.0,1.0,1.0,1.0,1.0000104521421025,1.0,1.0,1.0,3.434611250447868,6.168968318440292,3.1888317413666423,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1,1,3,0,0,1,1,1
DLMIC1560M1,-102.18153,18.0548,1.0,22.0,1.0,1.0,1.0,1.0,1.0021540711789885,1.0000104521421025,1.0,1.0,3.434611250447868,6.168968318440292,3.1888317413666423,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,1,1,3,0,0,1,1,2
DLMIC1561,-102.17762,18.11738,1.0,24.0,2.0,1.0,1.001887221066979,1.0,1.0017099481302218,1.000344846296911,1.0,2.685938945420906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,4,0,2,0,0,0,1,1,0,0,2
DLMIC1562M1,-102.17062,18.13686,1.0,24.0,2.0,1.0,1.0035228126583604,1.0,1.001143077505163,1.000002640932702,1.0,5.637372802960222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,1,0,3,0,0,0,1,1,0,0,2
DLMIC1563,-102.16287,18.14748,1.0,24.0,2.0,1.0,1.0,1.0,1.0000588072479146,1.000002640932702,1.0,5.087881591119334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2,1,0,1,0,0,0,1,1,0,0,1
DLMIC1564,-102.15872,18.1672,1.0,24.0,2.0,1.0,1.0,1.0,1.0001417548525,1.000026818485608,1.0,5.24190564292322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,2,0,0,0,1,1,0,0,1
DLMIC1566,-102.1316,18.18982,1.0,24.0,2.0,1.0020425872772178,1.0,1.0,1.0003281079910527,1.0000223549373792,1.0,5.096207215541166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLMIC1567,-102.07014,18.19431,1.0,24.0,2.0,1.0,1.0,1.0,1.0000848446125825,1.000026818485608,1.0,4.613320999074931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLMIC1568,-102.0088,18.20429,1.0,24.0,2.0,1.0,1.0164817306516154,1.0,1.0089260177667982,1.0040905071855872,1.0,2.88159111933395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,5,0,2,0,0,0,1,1,0,0,2
DLMIC1569,-101.95994,18.22991,1.0,24.0,2.0,1.0,1.0131161864155032,1.0,1.0017099481302218,1.00089163095494,1.0,3.03145235892692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,5,0,2,0,0,0,1,1,0,0,2
DLMIC1570,-101.90675,18.24628,1.0,24.0,2.0,1.0,1.0,1.0,1.000726479670474,1.0,1.0,2.452821461609621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,3,0,0,0,1,1,0,0,2
DLMIC1571,-101.90667,18.26283,1.0,24.0,2.0,1.0,1.0,1.0,1.000796036630373,1.000002640932702,1.0,2.627659574468085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,3,0,0,0,1,1,0,0,2
DLMIC1573,-101.90208,18.2692,1.0,24.0,2.0,1.0,1.0391912908242613,1.0,1.0012096587662427,1.0000141717656263,1.0,2.515263644773358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,4,1,0,3,0,0,0,1,1,0,0,2
DLMIC1574,-101.89916,18.27455,1.0,24.0,2.0,1.0,1.0,1.0,1.0006386965553073,1.0,1.0,3.0605920444033305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,2,0,0,0,1,1,0,0,2
DLMIC1575,-101.89285,18.26888,1.0,22.0,1.0,1.0,1.0,1.0,1.000335919200453,1.0,1.0,1.0,3.7183805087782154,3.7051177904142976,2.6730345334313013,1.0,1.0,1.0,1.0,1,1,1,3,1,0,0,1,3,3,0,0,1,1,1
DLMIC1577,-101.85149,18.25658,1.0,22.0,1.0,1.0,1.0,1.0,1.00013245579369,1.0,1.0,1.0,3.763525618058043,3.6904955320877337,1.6414401175606173,1.0,1.0,1.0,1.0,1,1,1,3,1,0,0,1,3,4,0,0,1,1,2
DLMIC1580,-101.8911,18.41975,1.0,22.0,1.0,1.0,1.0,1.0,1.0002120557371037,1.0,1.0,1.0,3.879613041920458,6.9585702680747366,3.9096252755326963,1.0,1.0,1.0,1.0,1,1,1,3,1,0,0,1,1,2,0,0,1,1,1
DLMIC1581,-101.91103,18.43372,1.0,22.0,1.0,1.0,1.0,1.0,1.0001514258736623,1.000002640932702,1.0,1.0,3.637764242207094,5.328188464662875,3.4202792064658345,1.0,1.0,1.0,1.0,1,1,1,3,1,0,0,1,2,3,0,0,1,1,1
DLMIC1582,-102.18008,18.00375,1.0,24.0,2.0,1.0,1.0131161864155032,1.0,1.000344846296911,1.0000844726502303,1.0,3.1188714153561516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,2,0,2,0,0,0,1,1,0,0,1
DLMIC1583,-102.15885,17.98179,1.0,24.0,2.0,1.0,1.0457022035053383,1.0,1.000013799803274,1.0,1.0,3.33950046253469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,1,1,0,2,0,0,0,1,1,0,0,1
DLMIC1584,-102.16969,17.9495,1.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1689283308050644,1.0,3.9634539591544242,7.082859463850528,5.192505510653931,1.0,1.0,1.0,1.0,0,0,1,0,0,4,0,1,1,1,0,0,0,1,3
DLMIC1585,-102.18521,17.93875,1.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,1.018265538521314,1.0,3.682909351486922,6.863525588952071,5.357825128581925,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
DLMIC1586M1,-101.11099,18.52238,1.0,24.0,2.0,1.0288365262666044,1.1093959145158754,1.4453137440154562,1.017150105378381,1.0079700745211282,1.0,4.688251618871416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,5,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1588,-102.62581,20.23139,6.0,24.0,2.0,1.0217475468927308,1.0870637985566254,1.0895882209318373,1.0102464841178214,1.007490243086531,1.0,3.930619796484736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,3,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1589,-102.62428,20.23314,6.0,24.0,2.0,1.0180228289166278,1.101752669194611,1.073279476863303,1.00445503029094,1.0002741734499547,1.0,2.7567067530064753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,3,5,3,0,2,0,0,0,1,1,0,0,3
DLMIC1590,-102.61965,20.23788,6.0,24.0,2.0,1.0,1.1009663270833696,1.077167970616023,1.0092273072722429,1.0001142296384222,1.0,3.4643848288621646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,3,5,2,0,2,0,0,0,1,1,0,0,3
DLMIC1591,-102.56771,20.25746,6.0,24.0,2.0,1.0,1.0617750362591085,1.0367830490122185,1.0006636180329183,1.0000576913608574,1.0,3.2812210915818687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,2,4,2,0,2,0,0,0,1,1,0,0,2
DLMIC1594,-102.45735,20.32851,6.0,24.0,2.0,1.1297643681997196,1.0511436909151275,2.0185560662837974,1.0899989320960861,1.0899989320960861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,5,5,5,0,0,0,0,0,1,1,0,0,2
DLMIC1595,-102.34962,20.33493,6.0,24.0,2.0,1.1039316467525533,1.1109685987383577,1.1446768081018248,1.021550420007283,1.010127456165053,1.0,3.930619796484736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,4,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1596,-102.34568,20.335,6.0,24.0,2.0,1.0841065349442627,1.1384905726317995,1.1265241345633275,1.0152716954987566,1.0102464841178214,1.0,3.501850138760407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,2,0,0,0,1,1,0,0,3
DLMIC1597,-102.29311,20.35313,6.0,24.0,2.0,1.026433482411054,1.096028098624775,1.1319412745087631,1.0899989320960861,1.0899989320960861,1.0,3.9472710453283995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1598,-102.28093,20.34488,6.0,24.0,2.0,1.088311861691476,1.1172593356282874,1.1278808080593623,1.0389136226173543,1.0144050232176627,1.0,3.676688251618872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1600,-102.34377,20.02542,6.0,24.0,2.0,1.0112943061210866,1.0,1.1039192789885457,1.0577683942605531,1.0152716954987566,1.0,3.8889916743755784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,3,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1601,-102.37227,20.11953,6.0,24.0,2.0,1.0262532541218876,1.0055043947786884,1.0876105349200114,1.0899989320960861,1.0899989320960861,1.0,4.5134135060129505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,3,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1606,-101.92993,20.21702,6.0,24.0,2.0,1.0702890327748482,1.1861429045730163,1.1248712858674537,1.0015239669540215,1.0011520046016207,1.0,6.228492136910268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,4,5,0,4,0,0,0,1,1,0,0,3
DLMIC1607,-101.96678,20.35836,6.0,24.0,2.0,1.0300380481943796,1.2314991175494083,1.3293945924140933,1.011440483269028,1.0005274798119397,1.0,2.7358926919518964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,4,5,5,0,2,0,0,0,1,1,0,0,3
DLMIC1608,-101.96893,20.35996,6.0,24.0,2.0,1.04986316000267,1.104677861848428,1.0480568146834959,1.0044747442956174,1.003221603130379,1.0,5.09204440333025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1609,-101.98269,20.35879,6.0,24.0,2.0,1.0612776183165342,1.126129274643088,1.0480568146834959,1.0046819273259047,1.00438063782046,1.0,4.380203515263645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1610,-102.01376,20.32779,6.0,24.0,2.0,1.0540684867498833,1.1377042305205585,1.0448371036400887,1.0089989223878688,1.0089989223878688,1.0,3.5060129509713223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1614,-102.02359,20.35283,6.0,24.0,2.0,1.0901141445831386,1.233323431247488,1.0868748739397671,1.0899989320960861,1.0899989320960861,1.0,2.5319148936170217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,3,0,0,0,1,1,0,0,3
DLMIC1615,-102.0247,20.3807,6.0,24.0,2.0,1.0720913156665108,1.205801457354046,1.0467192492648698,1.0406172101913502,1.0228002135113496,1.0,3.0481036077705825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,2,0,0,0,1,1,0,0,3
DLMIC1616,-102.09171,20.3836,6.0,24.0,2.0,1.1255590414525065,1.0913100459573277,1.069457861381514,1.0089989223878688,1.0089989223878688,1.0,4.38436632747456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1617,-102.09684,20.38389,6.0,24.0,2.0,1.0624791402443095,1.128268125185664,1.0389135996433159,1.0064446569139323,1.0044747442956174,1.0,4.7090656799259945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1618,-102.17366,20.36846,6.0,24.0,2.0,1.11474534410253,1.1198385377531583,1.066018407447904,1.0072745049221385,1.0032796292573534,1.0,5.117021276595745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,1,0,0,0,1,1,0,0,3
DLMIC1619,-102.17757,20.36581,6.0,24.0,2.0,1.0811027301248248,1.1377042305205585,1.0765278500228235,1.0071963928281342,1.0014830510952573,1.0,3.468547641073081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,2,0,0,0,1,1,0,0,3
DLMIC1620,-103.70248,18.74231,6.0,24.0,2.0,1.0,1.0264210949377042,1.2851880553284998,1.003465610433554,1.0023943588586395,1.0,4.446808510638298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,4,4,5,0,1,0,0,0,1,1,0,0,2
DLMIC1621,-103.71364,18.72404,6.0,24.0,2.0,1.0,1.0238104391283833,1.2051252109850215,1.0040012362210111,1.001728546247842,1.0,4.563367252543941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,4,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1622,-103.71597,18.71725,6.0,24.0,2.0,1.0,1.0,1.1850617297056294,1.0128241832199592,1.0068802248285935,1.0,4.425994449583719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,4,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1623,-103.73837,18.69446,6.0,24.0,0.0,1.0,1.0035353941321403,1.28337278797465,1.0005025583343288,1.0001629567065868,1.0,4.013876040703052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,4,4,2,0,1,0,0,0,1,1,0,0,2
DLMIC1624,-103.7386,18.6852,6.0,2.0,0.0,1.0,1.075567476890279,1.1501894884343054,1.0064041130175205,1.0017062285066978,1.0,4.4551341350601295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,4,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1625,-103.73548,18.6836,6.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0026412489511474,1.0,4.1730562522393395,8.09910641754671,7.407788390889053,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
DLMIC1626,-103.73241,18.68236,6.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.026449690200925,1.0,4.2826943747760655,8.354995938261576,7.573108008817047,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2,2,1,0,0,0,1,1
DLMIC1627W1,-103.7019,18.65992,6.0,12.0,1.0,1.0,1.0,1.0,1.0007186684610736,1.0000766614408299,1.0,1.0,1.5997850232891435,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,2,0,0,4,0,0,0,0,1,1,2
DLMIC1628W1,-103.702,18.65839,6.0,12.0,1.0,1.0,1.0,1.0,1.0005654199718845,1.0000178913891504,1.0,1.0,1.544965962020781,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,4,0,0,0,0,1,1,2
DLMIC1629W1,-103.70335,18.65686,6.0,12.0,1.0,1.0,1.0,1.0,1.001080959792312,1.0000338857703037,1.0,1.0,1.5546399140093157,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,4,0,0,0,0,1,1,2
DLMIC1630W1,-103.70012,18.65393,6.0,12.0,1.0,1.0183832854949604,1.015726842224824,1.0,1.0057758686043154,1.0000744296667154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1,5,2,0,0,0,0,0,0,0,1,1,2
DLMIC1637,-102.0824,19.3402,1.0,24.0,2.0,1.0,1.0,1.0,1.0089989223878688,1.0089989223878688,1.0,3.4768732654949126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,2,0,0,0,1,1,0,0,2
DLMIC1639,-102.06979,19.36078,1.0,24.0,2.0,1.0,1.0,1.0,1.0089989223878688,1.0089989223878688,1.0,4.592506938020352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1641,-102.02637,19.42327,1.0,7.0,2.0,2.383852880315066,2.2061858912750973,1.058375176484326,3.5542643952457738,3.4132906636858538,1.0,1.0,1.0,1.0,1.0,1.2909019914096056,1.4590086900547152,1.0,1.0,5,5,2,5,5,0,5,0,0,0,3,4,0,0,3
DLMIC1642,-102.02288,19.41893,1.0,7.0,2.0,6.3353581202856954,6.867999370926311,1.1586925828812857,1.0089989223878688,1.0089989223878688,1.0,1.0,1.0,1.0,1.0,1.0,1.1218925008046348,1.0,1.0,5,5,4,5,5,0,5,0,0,0,1,3,0,0,3
DLMIC1649,-102.0591,18.93365,1.0,24.0,2.0,1.0,1.0,1.0046814789651914,1.0005308274731113,1.0000141717656263,1.0,4.979648473635523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,2
DLMIC1651,-102.13444,18.84971,1.0,24.0,2.0,1.0,1.0365806350149405,1.2220645216080508,1.0228039331348737,1.0144050232176627,1.0,4.401017576318224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,4,5,5,0,1,0,0,0,1,1,0,0,2
DLMIC1652,-102.78732,18.08452,1.0,12.0,0.0,1.0,1.0,1.1363361323128205,1.0,1.0,1.132471655141342,1.0,3.8731637405947685,1.0,1.0,1.0,1.0,1.0,1.0,0,0,4,0,0,4,0,1,0,0,0,1,0,1,3
DLMIC1654,-102.81401,18.09528,6.0,2.0,0.0,1.0,1.0,1.0606681457733995,1.0,1.0,4.236869189975654,1.0,3.682909351486922,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,5,0,1,0,0,0,0,0,1,3
DLMIC1655,-102.90333,18.13406,6.0,2.0,0.0,1.0,1.0,1.0132801137992167,1.0,1.0,10.0,1.0,3.8731637405947685,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,3
DLMIC1656,-103.34867,18.26772,6.0,2.0,0.0,1.0,1.0,1.0514007282300613,1.0,1.0,1.030169759146203,1.0,4.040845575062701,7.850528025995126,7.163115356355621,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,1,1,0,0,0,1,1
DLMIC1657,-103.34825,18.26871,6.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.209803621693789,1.0,1.7932640630598349,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,5,0,3,0,0,0,0,0,1,3
DLMIC1658W1,-103.34965,18.26794,6.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,1.215057185726509,1.0,2.3994983876746683,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,5,0,2,0,0,0,0,0,1,3
DLMIC1659,-103.42129,18.30145,6.0,2.0,0.0,1.0,1.0,1.0159552446364688,1.0,1.0,4.035985466930654,1.0,2.1608742386241486,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,5,0,3,0,0,0,0,0,1,3
DLMIC1660,-103.43541,18.30652,6.0,2.0,0.0,1.0,1.0,1.0612413880956677,1.0,1.0,10.0,1.0,3.6538874955213183,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,5,0,1,0,0,0,0,0,1,3
DLMIC1661,-103.44821,18.31176,6.0,2.0,0.0,1.0,1.0,1.0036878589399263,1.0,1.0,1.010081386841703,1.0,4.131135793622357,7.901705930138099,7.136664217487143,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
DLMIC1662M1,-103.55882,18.45383,6.0,19.0,0.0,1.0,1.0,1.0523561321005084,1.0,1.0,1.4337972397088428,1.0,4.076316732353995,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,5,0,1,0,0,0,0,0,1,3
DLMIC1663,-103.55493,18.4566,6.0,13.0,0.0,1.0,1.0008681216908102,1.0250633963546034,1.0008763804984917,1.0000818689137634,1.0,5.037927844588345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,2,4,2,0,1,0,0,0,1,1,0,0,2
DLMIC1664,-101.46092,20.32511,6.0,24.0,2.0,1.042654028436019,1.1198385377531583,1.0000955403870446,1.0089260177667982,1.0089260177667982,1.0,1.5494912118408881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,1,5,5,0,4,0,0,0,1,1,0,0,3
DLMIC1669,-101.62704,20.30713,6.0,24.0,2.0,1.0606768573526466,1.2645254862215387,1.0364008874640396,1.0089260177667982,1.0040905071855872,1.0,2.65263644773358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,3,0,0,0,1,1,0,0,3
DLMIC1670,-101.62761,20.30303,6.0,24.0,2.0,1.0546692477137707,1.2047634857672078,1.042133310686723,1.0089260177667982,1.0089260177667982,1.0,2.465309898242368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,2,5,5,0,3,0,0,0,1,1,0,0,3
DLMIC1671,-101.69516,20.19095,6.0,24.0,2.0,1.0907149055470262,1.2425079071067853,1.0765278500228235,1.0089260177667982,1.0000844726502303,1.0,1.4204440333024977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,2,0,4,0,0,0,1,1,0,0,3
DLMIC1672,-101.69766,20.1851,6.0,24.0,2.0,1.042654028436019,1.0726580110786865,1.0478657339094064,1.0005568648377792,1.0001588651207103,1.0,3.2104532839962996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,2,4,2,0,2,0,0,0,1,1,0,0,2
DLMIC1673,-101.73778,20.09815,6.0,22.0,1.0,1.0786996862692744,1.1764551697625247,1.009649579091517,1.000054715662038,1.000054715662038,1.0,1.0,4.753493371551414,3.785540211210398,3.2615723732549595,1.0,1.0,1.0,1.0,3,4,1,2,2,0,0,3,3,3,0,0,1,1,3
DLMIC1674M1,-101.7256,20.12715,6.0,22.0,1.0,1.0847072959081503,1.217344959547067,1.0125157907028588,1.0001700239912823,1.0001700239912823,1.0,1.0,3.8860623432461483,5.415922014622258,3.5260837619397503,1.0,1.0,1.0,1.0,3,4,1,3,2,0,0,1,1,3,0,0,1,1,3
DLMIC1675,-101.81221,20.20332,6.0,24.0,2.0,1.11474534410253,1.1387107484229473,1.0793940616341653,1.0089260177667982,1.0000398371679422,1.0,2.2946345975948197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,1,0,3,0,0,0,1,1,0,0,3
DLMIC1682,-101.77807,19.82565,6.0,14.0,1.0,1.0246311995193913,1.0003145368444963,1.0153820023142004,1.0000149156903313,1.0000149156903313,1.0,1.0,4.7115729129344315,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,1,0,0,3,0,0,0,0,1,1,1
DLMIC1683,-101.78477,19.82353,6.0,14.0,1.0,1.0366464187971431,1.1009663270833696,1.0000955403870446,1.0000022689703496,1.0000004091585877,1.0,1.0,5.853099247581511,1.0,3.8236590742101404,1.0,1.0,1.0,1.0,3,4,1,1,1,0,0,5,0,2,0,0,1,1,3
DLMIC1684,-101.7894,19.82631,6.0,14.0,1.0,1.042654028436019,1.1984727488772782,1.004872559739281,1.0000022689703496,1.0000022689703496,1.0,1.0,2.950913651021139,1.0,2.8581925055106545,1.0,1.0,1.0,1.0,3,4,1,1,1,0,0,1,0,3,0,0,1,1,3
DLMIC1685,-101.76656,19.90702,6.0,14.0,1.0,1.0246311995193913,1.1041116955283345,1.0,1.0000004091585877,1.0,1.0,1.0,3.6571121461841627,6.943948009748173,1.0,1.0,1.0,1.0,1.0,2,4,1,1,1,0,0,1,1,5,0,0,1,1,3
DLMIC1686,-101.76713,19.90735,6.0,14.0,1.0,1.0306388091582672,1.097820958638405,1.0,1.0,1.0,1.0,1.0,3.5345754209960583,1.0,1.0,1.0,1.0,1.0,1.0,3,4,1,1,1,0,0,1,5,5,0,0,1,1,3
DLMIC1687M1,-101.75155,19.93211,6.0,24.0,2.0,1.0246311995193913,1.066367274188757,1.0125157907028588,1.0040905071855872,1.0001030707678502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,1,5,2,0,5,0,0,0,1,1,0,0,2
DLMIC1688,-101.61774,19.67497,6.0,14.0,1.0,1.162806221213537,1.3871948555751654,1.0115603868324115,1.0000134278409216,1.0000134278409216,1.0,1.0,3.6280902902185597,1.0,5.0867009551800155,1.0,1.0,1.0,1.0,3,4,1,1,1,0,0,1,0,1,0,0,1,1,3
DLMIC1689,-101.60502,19.68046,6.0,14.0,1.0,1.1387757826580336,1.2519440124416796,1.0153820023142004,1.0000004091585877,1.0000004091585877,1.0,1.0,4.18595485489072,1.0,5.483468038207201,1.0,1.0,1.0,1.0,3,4,2,1,1,0,0,1,0,1,0,0,1,1,3
DLMIC1690,-101.60831,19.63981,6.0,14.0,1.0,1.0847072959081503,1.393485592465095,1.0268468487595672,1.0000335138079512,1.0000335138079512,1.0,1.0,3.50232891436761,5.408610885458977,4.908155767817782,1.0,1.0,1.0,1.0,3,4,2,1,1,0,0,1,1,2,0,0,1,1,3
DLMIC1691,-101.58716,19.6383,6.0,14.0,1.0,1.1327681730191577,1.3463050657906233,1.0287576565004617,1.0000335138079512,1.0000030128950543,1.0,1.0,3.7764242207094227,1.0,4.716385011021307,1.0,1.0,1.0,1.0,3,4,2,1,1,0,0,1,0,2,0,0,1,1,3
DLMIC1692,-101.57868,19.64727,6.0,14.0,1.0,1.1447833922969095,1.4060670662449541,1.009649579091517,1.0000004091585877,1.0000004091585877,1.0,1.0,3.5442493729845927,5.803411860276198,4.0947832476120505,1.0,1.0,1.0,1.0,3,4,1,1,1,0,0,1,1,2,0,0,1,1,3
